Actual_Brightness,Predicted_Brightness
18962.35387389397,18962.35387389583
20185.266666666663,20185.19555555551
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21279.666666666668,21279.47511111112
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15518.066666666668,15518.002222222223
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18407.8,18407.49555555552
18962.35387389397,18962.35387389583
16855.4,16855.344888888863
18962.35387389397,18962.35387389583
20195.4,20195.403111111063
18146.13333333333,18146.19022222223
24121.533333333333,24121.53999999997
18962.35387389397,18962.35387389583
22052.0,22051.79999999999
18962.35387389397,18962.35387389583
19094.866666666665,19094.94755555552
15576.0,15575.95733333333
18962.35387389397,18962.35387389583
16257.066666666668,16256.85111111111
18962.35387389397,18962.35387389583
21275.8,21275.583555555553
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18254.8,18254.72844444444
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14900.533333333333,14900.504444444443
18962.35387389397,18962.35387389583
22117.466666666667,22117.724444444408
14965.6,14965.58888888892
18962.35387389397,18962.35387389583
21495.93333333333,21496.716444444486
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20175.93333333333,20175.97422222225
18251.066666666666,18251.021777777773
15578.333333333334,15578.238666666659
18962.35387389397,18962.35387389583
18263.266666666663,18263.348888888882
16923.266666666666,16923.29199999999
22204.4,22204.307555555562
22198.466666666667,22198.42355555559
15505.0,15504.906222222215
23158.066666666666,23157.873777777728
18276.533333333333,18276.58755555556
20199.533333333333,20199.44088888891
15529.333333333334,15529.244444444425
19142.266666666663,19143.108000000007
19330.866666666665,19330.45644444448
18268.2,18268.21866666667
18962.35387389397,18962.35387389583
16257.333333333334,16257.196444444433
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16112.666666666666,16115.594666666693
20177.266666666663,20177.38488888892
18400.866666666665,18398.67733333334
18962.35387389397,18962.35387389583
22110.266666666663,22110.22711111116
18962.35387389397,18962.35387389583
17115.6,17115.544000000005
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17120.6,17120.761777777767
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18217.266666666663,18217.349333333343
18962.35387389397,18962.35387389583
20116.13333333333,20116.99422222222
24002.066666666666,24001.97733333333
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23998.93333333333,23998.975555555513
22249.13333333333,22249.17599999999
23990.733333333334,23990.609777777823
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23250.6,23250.879555555573
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19296.2,19296.0475555556
23008.2,23008.341333333326
23162.8,23162.61377777775
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18266.93333333333,18266.92977777775
16844.466666666667,16844.469777777755
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23091.8,23091.239111111106
18962.35387389397,18962.35387389583
16778.533333333333,16778.584888888912
18962.35387389397,18962.35387389583
20369.4,20369.295999999966
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18463.93333333333,18463.691111111093
18962.35387389397,18962.35387389583
15568.333333333334,15568.349333333334
18962.35387389397,18962.35387389583
14893.666666666666,14893.499111111123
18962.35387389397,18962.35387389583
18249.733333333334,18249.78222222221
21269.8,21269.833777777745
18962.35387389397,18962.35387389583
23057.866666666665,23057.468444444494
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23130.0,23130.077777777846
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22105.2,22104.911111111123
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18463.8,18463.782666666666
16778.933333333334,16778.870666666688
15541.2,15541.278666666647
18962.35387389397,18962.35387389583
23245.93333333333,23246.005333333324
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15530.533333333333,15530.543555555574
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23082.2,23082.364888888857
20200.733333333334,20200.611111111095
23200.666666666668,23201.234222222258
14887.666666666666,14887.624444444436
18962.35387389397,18962.35387389583
15509.866666666669,15509.854222222226
18962.35387389397,18962.35387389583
15577.666666666666,15577.728444444465
15534.133333333331,15533.77511111111
19288.8,19288.779111111082
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18161.4,18161.302666666637
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16807.8,16807.697777777805
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17111.0,17110.857333333348
18286.266666666663,18286.15155555555
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15505.066666666668,15504.986666666677
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19246.733333333334,19246.45688888886
21250.4,21250.27911111111
18962.35387389397,18962.35387389583
18269.666666666668,18269.02355555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16134.533333333333,16134.522666666684
18962.35387389397,18962.35387389583
21525.93333333333,21524.411111111138
18962.35387389397,18962.35387389583
23070.4,23070.837333333395
16923.6,16923.60488888891
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20251.8,20251.783555555532
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21283.13333333333,21282.92666666667
16833.466666666667,16833.540888888918
18248.8,18248.77822222225
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15494.666666666666,15494.87200000001
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18174.33333333333,18174.29777777776
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17096.066666666666,17096.035111111094
20243.0,20242.76755555556
18962.35387389397,18962.35387389583
18148.066666666666,18148.13111111115
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18250.533333333333,18250.25111111107
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15523.933333333332,15524.069333333338
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16784.933333333334,16784.931999999983
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16808.8,16808.651555555574
17028.333333333332,17028.231555555554
16858.866666666665,16858.59600000001
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23213.4,23213.388888888854
19102.2,19102.09688888887
14881.8,14881.79066666668
23308.666666666668,23308.743111111075
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23094.4,23094.62799999997
23109.066666666666,23107.255999999972
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17010.133333333335,17010.21022222222
15529.8,15529.771555555575
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23120.4,23120.37733333336
22080.0,22080.069333333402
18962.35387389397,18962.35387389583
20247.733333333334,20247.330666666672
19062.4,19061.552000000025
18962.35387389397,18962.35387389583
14955.266666666666,14955.403555555538
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20349.266666666663,20349.22000000005
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23138.6,23138.64044444442
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18254.0,18254.0053333333
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15571.466666666667,15571.430222222187
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18144.8,18144.77022222222
20250.066666666666,20250.016000000025
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19087.93333333333,19085.80399999998
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17099.466666666667,17099.449333333334
18962.35387389397,18962.35387389583
23197.8,23197.48711111107
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18256.733333333334,18256.675555555543
23249.866666666665,23249.85822222221
18962.35387389397,18962.35387389583
23244.0,23243.96577777776
18297.33333333333,18296.754666666653
18962.35387389397,18962.35387389583
18148.266666666663,18148.182222222265
22134.6,22134.870222222205
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16849.133333333335,16849.1902222222
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23078.866666666665,23078.95555555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22054.33333333333,22054.141777777808
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22052.93333333333,22052.9911111111
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15608.866666666669,15608.935999999992
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14951.266666666666,14951.255555555532
16807.533333333333,16807.654222222245
22148.13333333333,22146.49999999997
19063.2,19061.89244444447
22236.466666666667,22236.5586666667
18962.35387389397,18962.35387389583
16770.2,16770.257777777766
18962.35387389397,18962.35387389583
18187.533333333333,18187.738222222215
24002.466666666667,24002.323999999986
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18229.733333333334,18229.945333333355
23269.866666666665,23269.905333333318
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23052.533333333333,23052.427555555532
14900.266666666666,14900.35733333331
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14886.266666666666,14886.237777777762
18962.35387389397,18962.35387389583
21322.266666666663,21321.426222222242
16893.533333333333,16893.476000000013
23029.466666666667,23029.529777777767
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14956.6,14956.627999999995
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21309.93333333333,21309.68222222222
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18321.0,18321.138666666673
18962.35387389397,18962.35387389583
17139.0,17138.986666666668
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19314.4,19314.05688888888
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14935.333333333334,14935.316444444423
19085.666666666668,19085.76266666666
18962.35387389397,18962.35387389583
18258.6,18258.337333333333
18137.0,18137.07644444447
18962.35387389397,18962.35387389583
22056.866666666665,22056.55688888888
18962.35387389397,18962.35387389583
19105.4,19105.331555555586
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16717.266666666666,16718.843555555522
18962.35387389397,18962.35387389583
19282.8,19282.66444444447
23993.33333333333,23993.319555555587
23313.466666666667,23313.397333333367
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20140.866666666665,20140.923111111057
18962.35387389397,18962.35387389583
23209.266666666663,23207.783555555547
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16928.533333333333,16929.750222222192
22926.666666666668,22926.091555555573
23195.2,23195.117333333335
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16873.2,16873.08311111113
18250.266666666663,18250.13955555553
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23029.066666666666,23029.10577777781
14903.6,14903.587111111134
18962.35387389397,18962.35387389583
23129.533333333333,23129.51688888887
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23000.13333333333,23000.153777777778
15576.266666666666,15576.192
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17121.133333333335,17121.094666666646
18962.35387389397,18962.35387389583
16969.0,16967.715555555507
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20363.0,20362.759555555534
18962.35387389397,18962.35387389583
21329.066666666666,21329.14755555557
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18216.866666666665,18217.2968888889
14932.533333333333,14932.488888888858
14921.866666666669,14921.860000000024
18285.866666666665,18285.92044444446
18962.35387389397,18962.35387389583
18253.33333333333,18253.30044444447
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20189.0,20188.95955555557
18962.35387389397,18962.35387389583
14989.733333333334,14989.791555555568
18962.35387389397,18962.35387389583
18268.0,18268.091111111113
20145.266666666663,20145.280888888923
14929.2,14929.130666666655
14895.8,14895.943111111124
14907.8,14907.751111111134
23103.733333333334,23103.601333333325
18962.35387389397,18962.35387389583
23217.33333333333,23216.60755555554
18212.733333333334,18212.75066666666
18962.35387389397,18962.35387389583
23217.666666666668,23217.507111111125
23250.266666666663,23250.171555555557
18962.35387389397,18962.35387389583
19121.533333333333,19121.47066666662
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18141.33333333333,18141.2804444444
18962.35387389397,18962.35387389583
14956.066666666668,14956.009777777776
18134.4,18134.80088888888
18962.35387389397,18962.35387389583
20398.13333333333,20390.589333333333
18962.35387389397,18962.35387389583
20330.266666666663,20330.29866666667
17022.0,17022.011999999966
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22070.666666666668,22070.65333333332
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17004.333333333332,17004.303555555554
18962.35387389397,18962.35387389583
20161.0,20161.081333333303
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19081.33333333333,19081.517333333333
18322.6,18322.60800000004
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21277.33333333333,21277.257777777737
22138.0,22137.796888888846
20195.13333333333,20195.21777777776
23035.8,23035.671999999988
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22989.33333333333,22989.22844444447
21263.466666666667,21263.532888888894
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23241.8,23241.91422222218
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15592.2,15592.288444444435
18277.33333333333,18277.23599999997
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20255.466666666667,20255.410222222232
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15501.2,15501.225777777763
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22135.666666666668,22135.642222222214
21308.93333333333,21309.242222222187
14940.133333333331,14939.956888888892
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23171.533333333333,23171.562222222277
17101.466666666667,17101.562666666687
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23138.6,23138.64044444442
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15511.866666666669,15511.77244444446
18962.35387389397,18962.35387389583
19117.6,19118.20133333333
18962.35387389397,18962.35387389583
21268.8,21268.828888888907
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21275.733333333334,21275.707999999995
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23099.93333333333,23100.138222222224
18318.0,18318.456888888846
18962.35387389397,18962.35387389583
18237.0,18237.062666666658
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19095.266666666663,19095.15155555553
18962.35387389397,18962.35387389583
16928.466666666667,16929.750222222192
17138.866666666665,17138.865777777795
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14922.533333333333,14922.471111111074
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20183.6,20183.50311111111
18962.35387389397,18962.35387389583
22110.13333333333,22110.111555555617
14990.333333333334,14990.513333333352
16867.0,16867.06755555555
18962.35387389397,18962.35387389583
18467.13333333333,18467.02666666668
18962.35387389397,18962.35387389583
16818.933333333334,16819.08800000001
18269.533333333333,18269.52711111112
16915.6,16915.612000000037
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16267.466666666667,16267.114222222219
18962.35387389397,18962.35387389583
20267.066666666666,20267.067111111108
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16776.133333333335,16776.168888888875
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23016.066666666666,23015.571555555547
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20295.2,20295.903555555575
18962.35387389397,18962.35387389583
21271.4,21271.44622222218
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20192.733333333334,20192.648888888907
18962.35387389397,18962.35387389583
14950.733333333334,14950.837333333346
22088.2,22088.203999999958
22110.266666666663,22110.216444444493
18962.35387389397,18962.35387389583
16820.866666666665,16820.944888888887
16808.4,16808.496888888883
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14919.133333333331,14919.04133333333
18239.666666666668,18239.67955555555
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18142.33333333333,18142.56888888891
18962.35387389397,18962.35387389583
18204.33333333333,18204.34933333331
15536.066666666668,15536.089777777781
18962.35387389397,18962.35387389583
23023.4,23023.50399999998
18962.35387389397,18962.35387389583
16128.2,16127.72444444445
22056.4,22056.374222222206
18962.35387389397,18962.35387389583
16269.2,16269.175111111095
23310.666666666668,23310.65377777777
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22118.066666666666,22117.922222222227
19083.33333333333,19083.279111111122
19296.066666666666,19295.488000000034
23340.0,23330.76088888893
18962.35387389397,18962.35387389583
23169.8,23169.867111111114
21292.466666666667,21292.422666666618
18962.35387389397,18962.35387389583
23203.6,23203.72888888892
16772.866666666665,16772.584444444452
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15505.866666666669,15505.933333333327
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16897.466666666667,16897.601333333325
15523.666666666666,15523.624000000022
17010.133333333335,17010.21022222222
17095.8,17095.755111111102
22068.2,22068.197777777797
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14969.0,14969.081777777774
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18156.33333333333,18156.45644444442
15600.666666666666,15600.64488888892
22995.33333333333,22995.274666666613
14943.6,14943.578222222262
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22203.8,22203.78355555552
18249.666666666668,18249.624444444486
18962.35387389397,18962.35387389583
14960.2,14960.150666666646
20152.866666666665,20153.005333333353
14918.933333333332,14918.96444444445
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20202.266666666663,20202.224888888853
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18178.066666666666,18178.062222222234
18962.35387389397,18962.35387389583
20230.0,20229.945333333297
22195.6,22195.54622222219
14894.333333333334,14894.355555555541
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
17108.533333333333,17108.646666666682
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23994.666666666668,23994.566222222216
20231.866666666665,20231.88488888891
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18314.866666666665,18314.82177777776
19073.93333333333,19073.963555555514
15576.8,15576.817333333343
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21307.13333333333,21306.9471111111
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23043.6,23043.628888888907
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15565.333333333334,15565.263999999976
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21478.33333333333,21478.127555555548
18962.35387389397,18962.35387389583
19349.733333333334,19345.396888888903
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20135.866666666665,20135.883555555563
16818.4,16818.72533333332
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16767.733333333334,16767.402222222216
16956.2,16956.003555555566
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
20175.4,20175.219555555606
15528.2,15528.174222222213
16858.933333333334,16858.753333333345
16773.333333333332,16773.284444444438
18962.35387389397,18962.35387389583
23246.6,23246.581333333306
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
21299.666666666668,21299.709777777753
18962.35387389397,18962.35387389583
23988.0,23987.9844444445
14959.466666666667,14959.533777777795
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15575.466666666667,15575.351999999983
18962.35387389397,18962.35387389583
23211.566666666666,23211.155555555557
18962.35387389397,18962.35387389583
23166.0,23166.278666666654
17099.6,17099.560888888886
14894.933333333332,14894.81733333333
18962.35387389397,18962.35387389583
16127.2,16127.126222222201
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23058.13333333333,23058.168888888933
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16875.466666666667,16875.219999999998
18462.666666666668,18462.956888888868
22991.4,22991.575111111135
20136.8,20136.77911111111
20154.2,20153.239111111092
18962.35387389397,18962.35387389583
14917.666666666666,14917.642666666688
23046.0,23046.024444444476
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15592.0,15591.86444444447
18962.35387389397,18962.35387389583
19284.0,19283.734666666678
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
23269.733333333334,23269.78266666667
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19268.0,19268.06844444445
17118.133333333335,17118.31999999997
18962.35387389397,18962.35387389583
18282.266666666663,18282.28177777775
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14941.666666666666,14941.69422222224
18962.35387389397,18962.35387389583
16800.533333333333,16800.499555555547
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
15613.333333333334,15613.262666666682
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
19078.266666666663,19078.19155555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14893.133333333331,14893.039111111098
18962.35387389397,18962.35387389583
18272.6,18272.8031111111
18962.35387389397,18962.35387389583
16116.733333333334,16116.852888888896
17020.666666666668,17020.633333333335
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18322.8,18322.765777777804
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
22256.066666666666,22255.95333333333
18962.35387389397,18962.35387389583
21276.666666666668,21276.688000000024
23180.93333333333,23181.168444444455
15592.666666666666,15592.603999999998
18962.35387389397,18962.35387389583
23147.6,23147.622666666644
23054.8,23054.73911111113
19270.93333333333,19270.939555555517
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
16265.533333333333,16265.516888888887
22106.866666666665,22106.85955555556
18110.466666666667,18112.335555555583
16832.333333333332,16832.1928888889
16893.4,16893.35155555556
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
18962.35387389397,18962.35387389583
14934.0,14933.979111111112
23106.266666666663,23106.312444444397
18962.35387389397,18962.35387389583
15580.0,15580.020000000002
18962.35387389397,18962.35387389583
18315.13333333333,18315.1511111111
20179.93333333333,20179.961333333355
18962.35387389397,18962.35387389583
20233.066666666666,20233.060888888867
