Date,Avg_Magnitude_Forecast,Avg_Magnitude_Lower_CI,Avg_Magnitude_Upper_CI,Date,Meteor_Count_Forecast,Meteor_Count_Lower_CI,Meteor_Count_Upper_CI,Date,Peak_Activity_Forecast,Peak_Activity_Lower_CI,Peak_Activity_Upper_CI
2025-04-18 21:55:00,23340.491103069817,22151.96094803879,24529.02125810084,2025-04-18 21:55:00,153961.44444444444,126154.38297718426,181768.50591170462,2025-04-18 21:55:00,0.4444444444444444,0.27670019147356995,0.6121886974153189
2025-04-19 21:55:00,23342.61415855605,22148.97202227765,24536.256294834453,2025-04-19 21:55:00,153961.44444444444,126036.17384731687,181886.71504157202,2025-04-19 21:55:00,0.4444444444444444,0.2759787074846785,0.6129101814042104
2025-04-20 21:55:00,23344.737214042285,22146.004896308063,24543.469531776507,2025-04-20 21:55:00,153961.44444444444,125918.46299807163,182004.42589081725,2025-04-20 21:55:00,0.4444444444444444,0.27526030022863035,0.6136285886602585
2025-04-21 21:55:00,23346.86026952852,22143.05929359369,24550.661245463347,2025-04-21 21:55:00,153961.44444444444,125801.24418094452,182121.64470794436,2025-04-21 21:55:00,0.4444444444444444,0.2745449306762241,0.6143439582126647
2025-04-22 21:55:00,23348.983325014753,22140.13494339577,24557.831706633737,2025-04-22 21:55:00,153961.44444444444,125684.51127694495,182238.37761194393,2025-04-22 21:55:00,0.4444444444444444,0.27383256061650585,0.615056328272383
2025-04-23 21:55:00,23351.106380500987,22137.23158060438,24564.981180397594,2025-04-23 21:55:00,153961.44444444444,125568.25829286847,182354.6305960204,2025-04-23 21:55:00,0.4444444444444444,0.27312315263295267,0.6157657362559361
2025-04-24 21:55:00,23353.22943598722,22134.34894557595,24572.10992639849,2025-04-24 21:55:00,153961.44444444444,125452.47935770625,182470.4095311826,2025-04-24 21:55:00,0.4444444444444444,0.2724166700805394,0.6164722188083495
2025-04-25 21:55:00,23355.352491473455,22131.48678397675,24579.21819897016,2025-04-25 21:55:00,153961.44444444444,125337.16871918514,182585.72016970374,2025-04-25 21:55:00,0.4444444444444444,0.27171307706365005,0.6171758118252388
2025-04-26 21:55:00,23357.47554695969,22128.644846632098,24586.30624728728,2025-04-26 21:55:00,153961.44444444444,125222.32074043286,182700.56814845602,2025-04-26 21:55:00,0.4444444444444444,0.27101233841479583,0.6178765504740931
2025-04-27 21:55:00,23359.598602445923,22125.82288938103,24593.374315510817,2025-04-27 21:55:00,153961.44444444444,125107.92989676252,182814.95899212637,2025-04-27 21:55:00,0.4444444444444444,0.2703144196741034,0.6185744692147854
2025-04-28 21:55:00,23361.721657932158,22123.02067293619,24600.422642928126,2025-04-28 21:55:00,153961.44444444444,124993.99077257152,182928.89811631734,2025-04-28 21:55:00,0.4444444444444444,0.2696192870695406,0.6192696018193482
2025-04-29 21:55:00,23363.84471341839,22120.237962748724,24607.45146408806,2025-04-29 21:55:00,153961.44444444444,124880.49805834971,183042.39083053917,2025-04-29 21:55:00,0.4444444444444444,0.268926907497847,0.6199619813910419
2025-04-30 21:55:00,23365.967768904626,22117.47452887793,24614.46100893132,2025-04-30 21:55:00,153961.44444444444,124767.44654779234,183155.44234109655,2025-04-30 21:55:00,0.4444444444444444,0.2682372485061385,0.6206516403827503
2025-05-01 21:55:00,23368.09082439086,22114.7301458655,24621.45150291622,2025-05-01 21:55:00,153961.44444444444,124654.83113501308,183268.0577538758,2025-05-01 21:55:00,0.4444444444444444,0.26755027827415817,0.6213386106147307
2025-05-02 21:55:00,23370.213879877094,22112.004592614143,24628.423167140045,2025-05-02 21:55:00,153961.44444444444,124542.64681185328,183380.2420770356,2025-05-02 21:55:00,0.4444444444444444,0.26686596559714393,0.6220229232917449
2025-05-03 21:55:00,23372.336935363328,22109.297652270387,24635.37621845627,2025-05-03 21:55:00,153961.44444444444,124430.88866528304,183492.00022360584,2025-05-03 21:55:00,0.4444444444444444,0.26618427986928905,0.6227046090195998
2025-05-04 21:55:00,23374.459990849562,22106.609112111404,24642.31086958772,2025-05-04 21:55:00,153961.44444444444,124319.55187489053,183603.33701399833,2025-05-04 21:55:00,0.4444444444444444,0.2655051910677697,0.6233836978211191
2025-05-05 21:55:00,23376.583046335796,22103.938763435697,24649.227329235895,2025-05-05 21:55:00,153961.44444444444,124208.63171045596,183714.25717843292,2025-05-05 21:55:00,0.4444444444444444,0.26482866973731545,0.6240602191515734
2025-05-06 21:55:00,23378.70610182203,22101.286401457462,24656.125802186598,2025-05-06 21:55:00,153961.44444444444,124098.12352960647,183824.7653592824,2025-05-06 21:55:00,0.4444444444444444,0.2641546869753014,0.6247342019135874
2025-05-07 21:55:00,23380.829157308264,22098.651825204513,24663.006489412015,2025-05-07 21:55:00,153961.44444444444,123988.022775549,183934.86611333987,2025-05-07 21:55:00,0.4444444444444444,0.26348321441733963,0.6254056744715493
2025-05-08 21:55:00,23382.9522127945,22096.034837419575,24669.869588169422,2025-05-08 21:55:00,153961.44444444444,123878.32497487776,184044.56391401112,2025-05-08 21:55:00,0.4444444444444444,0.26281422422335055,0.6260746646655383
2025-05-09 21:55:00,23385.075268280732,22093.435244464858,24676.715292096607,2025-05-09 21:55:00,153961.44444444444,123769.02573545337,184153.86315343552,2025-05-09 21:55:00,0.4444444444444444,0.2621476890640939,0.6267411998247949
2025-05-10 21:55:00,23387.198323766966,22090.852856229758,24683.543791304175,2025-05-10 21:55:00,153961.44444444444,123660.12074435098,184262.7681445379,2025-05-10 21:55:00,0.4444444444444444,0.26148358210814127,0.6274053067807476
2025-05-11 21:55:00,23389.3213792532,22088.287486041554,24690.355272464847,2025-05-11 21:55:00,153961.44444444444,123551.60576587435,184371.28312301452,2025-05-11 21:55:00,0.4444444444444444,0.26082187700927323,0.6280670118796157
2025-05-12 21:55:00,23391.444434739435,22085.738950578998,24697.14991889987,2025-05-12 21:55:00,153961.44444444444,123443.47663963362,184479.41224925526,2025-05-12 21:55:00,0.4444444444444444,0.2601625478942832,0.6287263409946056
2025-05-13 21:55:00,23393.56749022567,22083.207069788667,24703.92791066267,2025-05-13 21:55:00,153961.44444444444,123335.72927868413,184587.15961020475,2025-05-13 21:55:00,0.4444444444444444,0.2595055693511731,0.6293833195377158
2025-05-14 21:55:00,23395.690545711903,22080.691666804007,24710.6894246198,2025-05-14 21:55:00,153961.44444444444,123228.35966772388,184694.529221165,2025-05-14 21:55:00,0.4444444444444444,0.25885091641772434,0.6300379724711644
2025-05-15 21:55:00,23397.813601198137,22078.192567866896,24717.434634529378,2025-05-15 21:55:00,153961.44444444444,123121.36386134764,184801.52502754124,2025-05-15 21:55:00,0.4444444444444444,0.25819856457043155,0.6306903243184573
2025-05-16 21:55:00,23399.93665668437,22075.709602251707,24724.163711117035,2025-05-16 21:55:00,153961.44444444444,123014.73798235519,184908.1509065337,2025-05-16 21:55:00,0.4444444444444444,0.2575484897137827,0.6313403991751061
2025-05-17 21:55:00,23402.059712170605,22073.242602191734,24730.876822149476,2025-05-17 21:55:00,153961.44444444444,122908.47822011205,185014.41066877684,2025-05-17 21:55:00,0.4444444444444444,0.25690066816987467,0.6319882207190142
2025-05-18 21:55:00,23404.18276765684,22070.791402807874,24737.574132505804,2025-05-18 21:55:00,153961.44444444444,122802.58082896032,185120.30805992856,2025-05-18 21:55:00,0.4444444444444444,0.2562550766683498,0.632633812220539
2025-05-19 21:55:00,23406.305823143073,22068.355842039527,24744.25580424662,2025-05-19 21:55:00,153961.44444444444,122697.04212667812,185225.84676221074,2025-05-19 21:55:00,0.4444444444444444,0.25561169233664266,0.6332771965522461
2025-05-20 21:55:00,23408.428878629307,22065.93576057761,24750.921996681005,2025-05-20 21:55:00,153961.44444444444,122591.8584929856,185331.03039590328,2025-05-20 21:55:00,0.4444444444444444,0.25497049269052435,0.6339183961983645
2025-05-21 21:55:00,23410.55193411554,22063.531001799583,24757.5728664315,2025-05-21 21:55:00,153961.44444444444,122487.0263680959,185435.862520793,2025-05-21 21:55:00,0.4444444444444444,0.2543314556249344,0.6345574332639544
2025-05-22 21:55:00,23412.674989601775,22061.14141170645,24764.208567497102,2025-05-22 21:55:00,153961.44444444444,122382.54225130942,185540.34663757944,2025-05-22 21:55:00,0.4444444444444444,0.2536945594050886,0.6351943294838003
2025-05-23 21:55:00,23414.79804508801,22058.766838861644,24770.829251314375,2025-05-23 21:55:00,153961.44444444444,122278.40269964981,185644.48618923908,2025-05-23 21:55:00,0.4444444444444444,0.25305978265785356,0.6358291062310353
2025-05-24 21:55:00,23416.921100574244,22056.407134331734,24777.435066816754,2025-05-24 21:55:00,153961.44444444444,122174.60432654014,185748.28456234874,2025-05-24 21:55:00,0.4444444444444444,0.25242710436337756,0.6364617845255113
2025-05-25 21:55:00,23419.044156060478,22054.062151628874,24784.02616049208,2025-05-25 21:55:00,153961.44444444444,122071.14380051788,185851.74508837098,2025-05-25 21:55:00,0.4444444444444444,0.25179650384696906,0.6370923850419198
2025-05-26 21:55:00,23421.16721154671,22051.731746654954,24790.60267643847,2025-05-26 21:55:00,153961.44444444444,121968.01784398736,185954.87104490152,2025-05-26 21:55:00,0.4444444444444444,0.2511679607712135,0.6377209281176753
2025-05-27 21:55:00,23423.290267032946,22049.415777647362,24797.16475641853,2025-05-27 21:55:00,153961.44444444444,121865.22323200814,186057.66565688074,2025-05-27 21:55:00,0.4444444444444444,0.25054145512832005,0.6383474337605688
2025-05-28 21:55:00,23425.41332251918,22047.11410512635,24803.71253991201,2025-05-28 21:55:00,153961.44444444444,121762.75679111829,186160.13209777058,2025-05-28 21:55:00,0.4444444444444444,0.24991696723269075,0.6389719216561981
2025-05-29 21:55:00,23427.536378005414,22044.826591843877,24810.24616416695,2025-05-29 21:55:00,153961.44444444444,121660.61539819131,186262.27349069758,2025-05-29 21:55:00,0.4444444444444444,0.24929447771370256,0.6395944111751863
2025-05-30 21:55:00,23429.659433491648,22042.553102733957,24816.76576424934,2025-05-30 21:55:00,153961.44444444444,121558.79597932538,186364.09290956348,2025-05-30 21:55:00,0.4444444444444444,0.24867396750869708,0.6402149213801918
2025-05-31 21:55:00,23431.782488977882,22040.293504864367,24823.271473091398,2025-05-31 21:55:00,153961.44444444444,121457.29550876403,186465.59338012486,2025-05-31 21:55:00,0.4444444444444444,0.24805541785616916,0.6408334710327197
2025-06-01 21:55:00,23433.905544464116,22038.047667389787,24829.763421538446,2025-06-01 21:55:00,153961.44444444444,121356.11100784689,186566.77788104198,2025-06-01 21:55:00,0.4444444444444444,0.24743881028914774,0.6414500785997411
2025-06-02 21:55:00,23436.02859995035,22035.81546150619,24836.24173839451,2025-06-02 21:55:00,153961.44444444444,121255.23954398988,186667.649344899,2025-06-02 21:55:00,0.4444444444444444,0.24682412662876305,0.6420647622601258
2025-06-03 21:55:00,23438.151655436584,22033.59676040655,24842.706550466617,2025-06-03 21:55:00,153961.44444444444,121154.6782296934,186768.2106591955,2025-06-03 21:55:00,0.4444444444444444,0.24621134897799304,0.6426775399108958
2025-06-04 21:55:00,23440.27471092282,22031.391439237752,24849.157982607885,2025-06-04 21:55:00,153961.44444444444,121054.42422157797,186868.4646673109,2025-06-04 21:55:00,0.4444444444444444,0.24560045971558334,0.6432884291733055
2025-06-05 21:55:00,23442.397766409053,22029.199375058706,24855.5961577594,2025-06-05 21:55:00,153961.44444444444,120954.47471944615,186968.41416944272,2025-06-05 21:55:00,0.4444444444444444,0.24499144149013474,0.6438974473987541
2025-06-06 21:55:00,23444.520821895287,22027.020446799605,24862.02119699097,2025-06-06 21:55:00,153961.44444444444,120854.82696536987,187068.061923519,2025-06-06 21:55:00,0.4444444444444444,0.2443842772143529,0.6445046116745359
2025-06-07 21:55:00,23446.64387738152,22024.854535222286,24868.433219540755,2025-06-07 21:55:00,153961.44444444444,120755.47824280264,187167.41064608624,2025-06-07 21:55:00,0.4444444444444444,0.24377895005945432,0.6451099388294346
2025-06-08 21:55:00,23448.766932867755,22022.70152288167,24874.83234285384,2025-06-08 21:55:00,153961.44444444444,120656.42587571533,187266.46301317355,2025-06-08 21:55:00,0.4444444444444444,0.24317544344972392,0.6457134454391649
2025-06-09 21:55:00,23450.88998835399,22020.561294088235,24881.218682619743,2025-06-09 21:55:00,153961.44444444444,120557.66722775527,187365.2216611336,2025-06-09 21:55:00,0.4444444444444444,0.24257374105721904,0.6463151478316698
2025-06-10 21:55:00,23453.013043840223,22018.433734871505,24887.59235280894,2025-06-10 21:55:00,153961.44444444444,120459.19970142738,187463.6891874615,2025-06-10 21:55:00,0.4444444444444444,0.24197382679661525,0.6469150620922736
2025-06-11 21:55:00,23455.136099326457,22016.318732944485,24893.95346570843,2025-06-11 21:55:00,153961.44444444444,120361.02073729713,187561.86815159174,2025-06-11 21:55:00,0.4444444444444444,0.2413756848201887,0.6475132040687002
2025-06-12 21:55:00,23457.25915481269,22014.216177669063,24900.30213195632,2025-06-12 21:55:00,153961.44444444444,120263.12781321435,187659.76107567453,2025-06-12 21:55:00,0.4444444444444444,0.24077929951293173,0.6481095893759571
2025-06-13 21:55:00,23459.382210298925,22012.12596002231,24906.63846057554,2025-06-13 21:55:00,153961.44444444444,120165.51844355714,187757.37044533173,2025-06-13 21:55:00,0.4444444444444444,0.2401846554877964,0.6487042334010924
2025-06-14 21:55:00,23461.50526578516,22010.047972563647,24912.96255900667,2025-06-14 21:55:00,153961.44444444444,120068.19017849554,187854.69871039334,2025-06-14 21:55:00,0.4444444444444444,0.23959173758106247,0.6492971513078264
2025-06-15 21:55:00,23463.628321271393,22007.982109402892,24919.274533139895,2025-06-15 21:55:00,153961.44444444444,119971.14060327417,187951.7482856147,2025-06-15 21:55:00,0.4444444444444444,0.23900053084782552,0.6498883580410633
2025-06-16 21:55:00,23465.751376757627,22005.92826616912,24925.574487346134,2025-06-16 21:55:00,153961.44444444444,119874.36733751305,188048.52155137583,2025-06-16 21:55:00,0.4444444444444444,0.2384110205576019,0.650477868331287
2025-06-17 21:55:00,23467.87443224386,22003.8863399803,24931.86252450742,2025-06-17 21:55:00,153961.44444444444,119777.8680345265,188145.02085436237,2025-06-17 21:55:00,0.4444444444444444,0.23782319219004625,0.6510656966988426
2025-06-18 21:55:00,23469.997487730096,22001.856229413755,24938.138746046436,2025-06-18 21:55:00,153961.44444444444,119681.64038065914,188241.24850822974,2025-06-18 21:55:00,0.4444444444444444,0.23723703143077846,0.6516518574581104
2025-06-19 21:55:00,23472.12054321633,21999.83783447732,24944.40325195534,2025-06-19 21:55:00,153961.44444444444,119585.6820946387,188337.20679425017,2025-06-19 21:55:00,0.4444444444444444,0.23665252416731652,0.6522363647215723
2025-06-20 21:55:00,23474.243598702564,21997.831056581268,24950.65614082386,2025-06-20 21:55:00,153961.44444444444,119489.99092694485,188432.89796194402,2025-06-20 21:55:00,0.4444444444444444,0.2360696564851124,0.6528192324037765
2025-06-21 21:55:00,23476.366654188798,21995.835798510925,24956.89750986667,2025-06-21 21:55:00,153961.44444444444,119394.56465919412,188528.32422969476,2025-06-21 21:55:00,0.4444444444444444,0.23548841466368672,0.6534004742252021
2025-06-22 21:55:00,23478.489709675032,21993.85196439996,24963.127454950103,2025-06-22 21:55:00,153961.44444444444,119299.4011035397,188623.4877853492,2025-06-22 21:55:00,0.4444444444444444,0.23490878517286073,0.6539801037160281
2025-06-23 21:55:00,23480.612765161266,21991.879459704363,24969.34607061817,2025-06-23 21:55:00,153961.44444444444,119204.49810208619,188718.3907868027,2025-06-23 21:55:00,0.4444444444444444,0.23433075466908132,0.6545581342198075
2025-06-24 21:55:00,23482.7358206475,21989.918191177032,24975.553450117968,2025-06-24 21:55:00,153961.44444444444,119109.85352631874,188813.03536257014,2025-06-24 21:55:00,0.4444444444444444,0.23375430999183686,0.655134578897052
2025-06-25 21:55:00,23484.858876133734,21987.968066843016,24981.749685424453,2025-06-25 21:55:00,153961.44444444444,119015.46527654596,188907.42361234291,2025-06-25 21:55:00,0.4444444444444444,0.23317943816016137,0.6557094507287274
2025-06-26 21:55:00,23486.98193161997,21986.028995975346,24987.93486726459,2025-06-26 21:55:00,153961.44444444444,118921.33128135651,189001.55760753236,2025-06-26 21:55:00,0.4444444444444444,0.2326061263692235,0.6562827625196653
2025-06-27 21:55:00,23489.104987106202,21984.10088907145,24994.109085140954,2025-06-27 21:55:00,153961.44444444444,118827.4494970887,189095.43939180017,2025-06-27 21:55:00,0.4444444444444444,0.23203436198699895,0.65685452690189
2025-06-28 21:55:00,23491.228042592436,21982.183657830148,25000.272427354725,2025-06-28 21:55:00,153961.44444444444,118733.81790731267,189189.07098157622,2025-06-28 21:55:00,0.4444444444444444,0.2314641325510229,0.6574247563378659
2025-06-29 21:55:00,23493.35109807867,21980.277215129205,25006.424981028136,2025-06-29 21:55:00,153961.44444444444,118640.43452232523,189282.45436656364,2025-06-29 21:55:00,0.4444444444444444,0.23089542576522076,0.6579934631236681
2025-06-30 21:55:00,23495.474153564905,21978.381475003385,25012.566832126424,2025-06-30 21:55:00,153961.44444444444,118547.29737865651,189375.59151023236,2025-06-30 21:55:00,0.4444444444444444,0.23032822949681434,0.6585606593920745
2025-07-01 21:55:00,23497.59720905114,21976.496352623086,25018.69806547919,2025-07-01 21:55:00,153961.44444444444,118454.4045385882,189468.48435030069,2025-07-01 21:55:00,0.4444444444444444,0.22976253177330194,0.6591263571155869
2025-07-02 21:55:00,23499.720264537373,21974.621764273423,25024.818764801323,2025-07-02 21:55:00,153961.44444444444,118361.75408968322,189561.13479920564,2025-07-02 21:55:00,0.4444444444444444,0.22919832077950972,0.6596905681093791
2025-07-03 21:55:00,23501.843320023607,21972.75762733384,25030.92901271337,2025-07-03 21:55:00,153961.44444444444,118269.34414432633,189653.54474456253,2025-07-03 21:55:00,0.4444444444444444,0.2286355848547124,0.6602533040341765
2025-07-04 21:55:00,23503.96637550984,21970.903860258186,25037.028890761496,2025-07-04 21:55:00,153961.44444444444,118177.17283927546,189745.71604961343,2025-07-04 21:55:00,0.4444444444444444,0.22807431248982135,0.6608145763990675
2025-07-05 21:55:00,23506.089430996075,21969.060382555246,25043.118479436904,2025-07-05 21:55:00,153961.44444444444,118085.23833522332,189837.65055366556,2025-07-05 21:55:00,0.4444444444444444,0.22751449232463847,0.6613743965642503
2025-07-06 21:55:00,23508.21248648231,21967.227114769743,25049.197858194875,2025-07-06 21:55:00,153961.44444444444,117993.5388163692,189929.35007251968,2025-07-06 21:55:00,0.4444444444444444,0.22695611314517306,0.6619327757437158
2025-07-07 21:55:00,23510.335541968543,21965.40397846377,25055.267105473315,2025-07-07 21:55:00,153961.44444444444,117902.07249000049,190020.8163988884,2025-07-07 21:55:00,0.4444444444444444,0.22639916388102124,0.6624897250078676
2025-07-08 21:55:00,23512.458597454777,21963.590896198635,25061.32629871092,2025-07-08 21:55:00,153961.44444444444,117810.8375860838,190112.05130280508,2025-07-08 21:55:00,0.4444444444444444,0.22584363360280493,0.6630452552860839
2025-07-09 21:55:00,23514.58165294101,21961.78779151713,25067.375514364892,2025-07-09 21:55:00,153961.44444444444,117719.83235686528,190203.0565320236,2025-07-09 21:55:00,0.4444444444444444,0.22528951151966956,0.6635993773692193
2025-07-10 21:55:00,23516.704708427245,21959.994588926227,25073.414827928264,2025-07-10 21:55:00,153961.44444444444,117629.05507648,190293.83381240888,2025-07-10 21:55:00,0.4444444444444444,0.22473678697683844,0.6641521019120504
2025-07-11 21:55:00,23518.82776391348,21958.21121388011,25079.44431394685,2025-07-11 21:55:00,153961.44444444444,117538.50404057003,190384.38484831885,2025-07-11 21:55:00,0.4444444444444444,0.22418544945322236,0.6647034394356665
2025-07-12 21:55:00,23520.950819399714,21956.43759276363,25085.4640460358,2025-07-12 21:55:00,153961.44444444444,117448.17756591112,190474.71132297776,2025-07-12 21:55:00,0.4444444444444444,0.22363548855908294,0.6652534003298058
2025-07-13 21:55:00,23523.073874885948,21954.673652876132,25091.474096895763,2025-07-13 21:55:00,153961.44444444444,117358.0739900476,190564.81489884126,2025-07-13 21:55:00,0.4444444444444444,0.2230868940337484,0.6658019948551405
2025-07-14 21:55:00,23525.19693037218,21952.91932241561,25097.47453832875,2025-07-14 21:55:00,153961.44444444444,117268.19167093548,190654.6972179534,2025-07-14 21:55:00,0.4444444444444444,0.2225396557433798,0.666349233145509
2025-07-15 21:55:00,23527.319985858416,21951.174530463253,25103.46544125358,2025-07-15 21:55:00,153961.44444444444,117178.52898659316,190744.35990229572,2025-07-15 21:55:00,0.4444444444444444,0.22199376367878695,0.6668951252101019
2025-07-16 21:55:00,23529.44304134465,21949.439206968287,25109.446875721012,2025-07-16 21:55:00,153961.44444444444,117089.08433476002,190833.80455412884,2025-07-16 21:55:00,0.4444444444444444,0.2214492079532925,0.6674396809355964
2025-07-17 21:55:00,23531.566096830884,21947.713282733184,25115.418910928584,2025-07-17 21:55:00,153961.44444444444,116999.85613256233,190923.03275632655,2025-07-17 21:55:00,0.4444444444444444,0.22090597880064278,0.6679829100882461
2025-07-18 21:55:00,23533.689152317118,21945.99668939919,25121.381615235045,2025-07-18 21:55:00,153961.44444444444,116910.84281618649,191012.0460727024,2025-07-18 21:55:00,0.4444444444444444,0.22036406657296412,0.6685248223159247
2025-07-19 21:55:00,23535.812207803352,21944.28935943215,25127.335056174554,2025-07-19 21:55:00,153961.44444444444,116822.04284055906,191100.8460483298,2025-07-19 21:55:00,0.4444444444444444,0.21982346173876371,0.6690654271501251
2025-07-20 21:55:00,23537.935263289586,21942.59122610865,25133.279300470524,2025-07-20 21:55:00,153961.44444444444,116733.45467903413,191189.43420985475,2025-07-20 21:55:00,0.4444444444444444,0.2192841548809736,0.6696047340079152
2025-07-21 21:55:00,23540.05831877582,21940.902223502453,25139.214414049187,2025-07-21 21:55:00,153961.44444444444,116645.07682308683,191277.81206580205,2025-07-21 21:55:00,0.4444444444444444,0.21874613669503673,0.6701427521938521
2025-07-22 21:55:00,23542.181374262054,21939.222286471242,25145.140462052866,2025-07-22 21:55:00,153961.44444444444,116556.90778201378,191365.98110687512,2025-07-22 21:55:00,0.4444444444444444,0.218209397987034,0.6706794909018549
2025-07-23 21:55:00,23544.30442974829,21937.551350643615,25151.057508852962,2025-07-23 21:55:00,153961.44444444444,116468.94608263968,191453.9428062492,2025-07-23 21:55:00,0.4444444444444444,0.2176739296718511,0.6712149592170378
2025-07-24 21:55:00,23546.427485234522,21935.889352406386,25156.96561806266,2025-07-24 21:55:00,153961.44444444444,116381.19026903014,191541.69861985874,2025-07-24 21:55:00,0.4444444444444444,0.2171397227713844,0.6717491661175045
2025-07-25 21:55:00,23548.550540720757,21934.236228892132,25162.86485254938,2025-07-25 21:55:00,153961.44444444444,116293.63890221043,191629.24998667845,2025-07-25 21:55:00,0.4444444444444444,0.21660676841278456,0.6722821204761043
2025-07-26 21:55:00,23550.67359620699,21932.59191796701,25168.755274446972,2025-07-26 21:55:00,153961.44444444444,116206.29055989024,191716.59832899863,2025-07-26 21:55:00,0.4444444444444444,0.21607505782673703,0.6728138310621519
2025-07-27 21:55:00,23552.796651693225,21930.95635821883,25174.63694516762,2025-07-27 21:55:00,153961.44444444444,116119.14383619415,191803.74505269472,2025-07-27 21:55:00,0.4444444444444444,0.21554458234577858,0.6733443065431103
2025-07-28 21:55:00,23554.91970717946,21929.329488945386,25180.50992541353,2025-07-28 21:55:00,153961.44444444444,116032.19734139754,191890.69154749135,2025-07-28 21:55:00,0.4444444444444444,0.21501533340264886,0.67387355548624
2025-07-29 21:55:00,23557.042762665693,21927.711250143,25186.374275188387,2025-07-29 21:55:00,153961.44444444444,115945.44970166803,191977.43918722085,2025-07-29 21:55:00,0.4444444444444444,0.214487302528676,0.6744015863602129
2025-07-30 21:55:00,23559.165818151927,21926.101582495325,25192.23005380853,2025-07-30 21:55:00,153961.44444444444,115858.89955881225,192063.9893300766,2025-07-30 21:55:00,0.4444444444444444,0.21396048135219548,0.6749284075366934
2025-07-31 21:55:00,23561.28887363816,21924.500427362385,25198.077319913937,2025-07-31 21:55:00,153961.44444444444,115772.5455700277,192150.34331886118,2025-07-31 21:55:00,0.4444444444444444,0.21343486159700173,0.6754540272918871
2025-08-01 21:55:00,23563.411929124395,21922.90772676981,25203.91613147898,2025-08-01 21:55:00,153961.44444444444,115686.38640765971,192236.50248122917,2025-08-01 21:55:00,0.4444444444444444,0.21291043508083105,0.6759784538080578
2025-08-02 21:55:00,23565.53498461063,21921.32342339831,25209.74654582295,2025-08-02 21:55:00,153961.44444444444,115600.42075896321,192322.46812992566,2025-08-02 21:55:00,0.4444444444444444,0.21238719371387552,0.6765016951750134
2025-08-03 21:55:00,23567.658040096863,21919.747460573373,25215.568619620353,2025-08-03 21:55:00,153961.44444444444,115514.64732586948,192408.2415630194,2025-08-03 21:55:00,0.4444444444444444,0.211865129497327,0.6770237593915618
2025-08-04 21:55:00,23569.781095583097,21918.17978225514,25221.382408911053,2025-08-04 21:55:00,153961.44444444444,115429.06482475737,192493.8240641315,2025-08-04 21:55:00,0.4444444444444444,0.21134423452195047,0.6775446543669383
2025-08-05 21:55:00,23571.90415106933,21916.620333028503,25227.18796911016,2025-08-05 21:55:00,153961.44444444444,115343.6719862292,192579.21690265968,2025-08-05 21:55:00,0.4444444444444444,0.21082450096668592,0.6780643879222029
2025-08-06 21:55:00,23574.027206555565,21915.069058093402,25232.98535501773,2025-08-06 21:55:00,153961.44444444444,115258.4675548911,192664.42133399777,2025-08-06 21:55:00,0.4444444444444444,0.21030592109727847,0.6785829677916104
2025-08-07 21:55:00,23576.1502620418,21913.525903255304,25238.774620828295,2025-08-07 21:55:00,153961.44444444444,115173.45028913768,192749.4385997512,2025-08-07 21:55:00,0.4444444444444444,0.20978848726493513,0.6791004016239537
2025-08-08 21:55:00,23578.273317528034,21911.990814915887,25244.55582014018,2025-08-08 21:55:00,153961.44444444444,115088.61896094089,192834.269927948,2025-08-08 21:55:00,0.4444444444444444,0.20927219190500898,0.6796166969838798
2025-08-09 21:55:00,23580.396373014268,21910.46374006389,25250.329005964646,2025-08-09 21:55:00,153961.44444444444,115003.97235564308,192918.9165332458,2025-08-09 21:55:00,0.4444444444444444,0.20875702753570846,0.6801318613531804
2025-08-10 21:55:00,23582.5194285005,21908.944626266144,25256.09423073486,2025-08-10 21:55:00,153961.44444444444,114919.50927175418,193003.3796171347,2025-08-10 21:55:00,0.4444444444444444,0.20824298675683267,0.6806459021320561
2025-08-11 21:55:00,23584.642483986736,21907.433421658796,25261.851546314676,2025-08-11 21:55:00,153961.44444444444,114835.22852075256,193087.6603681363,2025-08-11 21:55:00,0.4444444444444444,0.20773006224853105,0.6811588266403578
2025-08-12 21:55:00,23586.76553947297,21905.930074938697,25267.601004007243,2025-08-12 21:55:00,153961.44444444444,114751.12892688997,193171.7599619989,2025-08-12 21:55:00,0.4444444444444444,0.20721824677008707,0.6816706421188018
2025-08-13 21:55:00,23588.888594959204,21904.43453535492,25273.342654563487,2025-08-13 21:55:00,153961.44444444444,114667.20932700025,193255.67956188862,2025-08-13 21:55:00,0.4444444444444444,0.20670753315872595,0.6821813557301629
2025-08-14 21:55:00,23591.011650445438,21902.94675270053,25279.076548190347,2025-08-14 21:55:00,153961.44444444444,114583.4685703115,193339.42031857738,2025-08-14 21:55:00,0.4444444444444444,0.20619791432844484,0.682690974560444
2025-08-15 21:55:00,23593.134705931672,21901.466677304386,25284.802734558958,2025-08-15 21:55:00,153961.44444444444,114499.90551826205,193422.9833706268,2025-08-15 21:55:00,0.4444444444444444,0.20568938326886596,0.6831995056200229
2025-08-16 21:55:00,23595.257761417906,21899.99426002324,25290.521262812574,2025-08-16 21:55:00,153961.44444444444,114416.51904431984,193506.36984456904,2025-08-16 21:55:00,0.4444444444444444,0.2051819330441113,0.6837069558447775
