Meteor_Count,Peak_Activity,Avg_Magnitude,Actual_Latitude,Predicted_Latitude,Actual_Longitude,Predicted_Longitude
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,25.8005555556,36.720606164620946,110.011111111,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,-36.7760910865,36.720606164620946,146.7642234087,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
224397.0,0,14959.8,36.672400843983354,36.67240084398378,13.904218155907413,13.904218155906747
347936.0,1,23195.733333333334,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,-26.0902777778,36.720606164620946,28.3161111111,13.688105531694955
224015.0,0,14934.333333333334,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
333766.0,1,22251.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
219273.0,0,14618.2,36.672400843983354,36.672400843983695,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,30.3080555556,36.720606164620946,35.1330555556,13.688105531694955
252078.0,0,16805.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
346492.0,1,23099.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
274899.0,1,18326.6,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,35.25507,36.720606164620946,52.73131,13.688105531694955
224058.0,0,14937.2,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
272270.0,1,18151.33333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,30.2767,36.720606164620946,-103.595963,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
331470.0,1,22098.0,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,30.2766,36.720606164620946,-103.596,13.688105531694955
252282.0,0,16818.8,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
253305.0,0,16887.0,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
243979.0,1,16265.266666666666,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,44.1086111111,36.720606164620946,27.2663888889,13.688105531694955
0.0,0,18336.566666666666,43.29648,36.720606164620946,5.36978,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
302926.0,1,20195.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
223548.0,0,14903.2,36.672400843983354,36.672400843983745,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
345483.0,1,23032.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
223356.0,0,14890.4,36.672400843983354,36.67240084398374,13.904218155907413,13.904218155906747
272611.0,1,18174.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
287115.0,1,19141.0,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
302709.0,1,20180.6,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
319051.0,1,21270.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
348831.0,1,23255.4,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,43.12,36.720606164620946,27.6705555556,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,50.7291356749,36.720606164620946,3.6146822924,13.688105531694955
349043.0,1,23269.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
322298.0,1,21486.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
350780.0,1,23385.33333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
223656.0,0,14910.4,36.672400843983354,36.67240084398376,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,43.7040833333,36.720606164620946,6.0902777778,13.688105531694955
272185.0,1,18145.666666666668,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
274510.0,1,18300.666666666668,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
318849.0,1,21256.6,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
304447.0,1,20296.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,49.7422222222,36.720606164620946,17.4038888889,13.688105531694955
286745.0,1,19116.33333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
305516.0,1,20367.733333333334,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,30.3013888889,36.720606164620946,119.113055556,13.688105531694955
288987.0,1,19265.8,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
232681.0,0,15512.066666666668,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
224847.0,0,14989.8,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,38.4666666667,36.720606164620946,-76.9833333333,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
223603.0,0,14906.866666666669,36.672400843983354,36.67240084398376,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,52.4565337898,36.720606164620946,12.9708741108,13.688105531694955
251960.0,0,16797.333333333332,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
223565.0,0,14904.333333333334,36.672400843983354,36.672400843983745,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
346576.0,1,23105.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
302326.0,1,20155.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
331062.0,1,22070.8,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
303433.0,1,20228.866666666665,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,51.12,36.720606164620946,13.61,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
256597.0,1,17106.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
251954.0,0,16796.933333333334,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
349041.0,1,23269.4,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
248909.0,0,16593.933333333334,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,60.3239366618,36.720606164620946,10.6433931497,13.688105531694955
361788.0,1,24119.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
346608.0,1,23107.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
319261.0,1,21284.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
243882.0,1,16258.8,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,52.2216666667,36.720606164620946,12.1102777778,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
331453.0,1,22096.866666666665,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
286193.0,1,19079.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
223288.0,0,14885.866666666669,36.672400843983354,36.672400843983716,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
303532.0,1,20235.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,-28.0946293486,36.720606164620946,152.8343825264,13.688105531694955
330876.0,1,22058.4,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
347934.0,1,23195.6,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
251685.0,0,16779.0,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
233177.0,0,15545.133333333331,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
251727.0,0,16781.8,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
273263.0,1,18217.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
331249.0,1,22083.266666666663,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
273262.0,1,18217.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,-22.40291,36.720606164620946,-45.53396,13.688105531694955
345583.0,1,23038.866666666665,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
274758.0,1,18317.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
288886.0,1,19259.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,27.9375991761,36.720606164620946,-15.6158535604,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
223554.0,0,14903.6,36.672400843983354,36.672400843983745,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
318590.0,1,21239.33333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
223236.0,0,14882.4,36.672400843983354,36.672400843983716,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,-34.1021055556,36.720606164620946,150.9935444444,13.688105531694955
303372.0,1,20224.8,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,27.9983986828,36.720606164620946,-15.554898984,13.688105531694955
346486.0,1,23099.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
359971.0,1,23998.066666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
319852.0,1,21323.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
301750.0,1,20116.666666666668,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
331461.0,1,22097.4,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
303452.0,1,20230.13333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
346462.0,1,23097.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
303937.0,1,20262.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
272526.0,1,18168.4,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
223483.0,0,14898.866666666669,36.672400843983354,36.672400843983745,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
319367.0,1,21291.13333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
223723.0,0,14914.866666666669,36.672400843983354,36.67240084398376,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
305213.0,1,20347.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,48.7,36.720606164620946,1.85,13.688105531694955
232746.0,0,15516.4,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
274635.0,1,18309.0,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
233327.0,0,15555.133333333331,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
322134.0,1,21475.6,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
251599.0,0,16773.266666666666,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
288682.0,1,19245.466666666667,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
303203.0,1,20213.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
255060.0,0,17004.0,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
223913.0,0,14927.533333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
253112.0,0,16874.133333333335,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
252888.0,0,16859.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
288820.0,1,19254.666666666668,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,34.8533333333,36.720606164620946,33.5841666667,13.688105531694955
349398.0,1,23293.2,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,-26.0902777778,36.720606164620946,28.3161111111,13.688105531694955
0.0,0,18336.566666666666,28.3019892015,36.720606164620946,-16.5097773066,13.688105531694955
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
273992.0,1,18266.13333333333,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
252139.0,0,16809.266666666666,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
233497.0,0,15566.466666666667,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
0.0,0,18336.566666666666,36.672400843983354,36.720606164620946,13.904218155907413,13.688105531694955
0.0,0,18336.566666666666,46.70792,36.720606164620946,23.59312,13.688105531694955
274659.0,1,18310.6,36.672400843983354,36.672400843983766,13.904218155907413,13.904218155906747
232897.0,0,15526.466666666667,36.672400843983354,36.67240084398377,13.904218155907413,13.904218155906747
